               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 308,              0.0186,           0.0090992,           0.0014617,             0.88979,             0.87572,             0.90885,             0.67683,            0.022727,            0.004814,           0.0017426,           0.0039214,           0.0039214,           0.0039214
                 309,            0.018783,           0.0090353,           0.0014913,             0.88965,              0.8762,             0.90893,             0.67673,            0.022725,           0.0048134,           0.0017464,           0.0039016,           0.0039016,           0.0039016
                 310,            0.018613,           0.0091044,           0.0014123,              0.8894,             0.87626,             0.90901,             0.67705,            0.022723,           0.0048131,           0.0017486,           0.0038818,           0.0038818,           0.0038818
                 311,            0.018404,           0.0089769,            0.001307,             0.88907,             0.87625,             0.90953,             0.67774,            0.022722,           0.0048132,           0.0017511,            0.003862,            0.003862,            0.003862
                 312,            0.018701,            0.009149,           0.0014137,             0.88842,             0.87752,             0.90955,             0.67772,            0.022721,           0.0048129,            0.001754,           0.0038422,           0.0038422,           0.0038422
                 313,            0.018572,            0.008894,           0.0013571,             0.88875,             0.87697,             0.90942,             0.67791,            0.022724,           0.0048128,            0.001756,           0.0038224,           0.0038224,           0.0038224
                 314,            0.018441,           0.0087841,           0.0013694,             0.88695,              0.8776,             0.90949,             0.67799,            0.022724,           0.0048134,           0.0017577,           0.0038026,           0.0038026,           0.0038026
                 315,            0.018337,           0.0089138,           0.0013901,             0.88749,             0.87709,              0.9094,             0.67779,            0.022725,           0.0048143,             0.00176,           0.0037828,           0.0037828,           0.0037828
                 316,            0.018115,           0.0088378,           0.0013217,             0.88735,             0.87799,             0.90965,             0.67801,            0.022722,           0.0048147,           0.0017608,            0.003763,            0.003763,            0.003763
                 317,            0.018256,            0.008879,           0.0013877,             0.88743,             0.87798,             0.90975,             0.67755,            0.022721,           0.0048161,           0.0017626,           0.0037432,           0.0037432,           0.0037432
                 318,            0.018292,           0.0088664,           0.0013615,             0.88746,             0.87821,             0.90981,             0.67792,             0.02272,            0.004817,           0.0017619,           0.0037234,           0.0037234,           0.0037234
                 319,            0.018114,           0.0087079,           0.0013192,             0.88762,             0.87837,             0.90988,             0.67782,            0.022721,           0.0048182,           0.0017607,           0.0037036,           0.0037036,           0.0037036
                 320,             0.01823,           0.0086846,           0.0013045,             0.88794,             0.87909,             0.90951,             0.67772,            0.022718,           0.0048194,           0.0017615,           0.0036838,           0.0036838,           0.0036838
                 321,            0.018396,           0.0088302,           0.0013757,             0.88819,             0.87878,             0.90972,             0.67781,            0.022716,           0.0048203,           0.0017607,            0.003664,            0.003664,            0.003664
                 322,             0.01803,           0.0087296,           0.0012302,             0.88818,             0.87889,             0.90957,              0.6777,            0.022714,           0.0048221,           0.0017629,           0.0036442,           0.0036442,           0.0036442
                 323,            0.018048,           0.0088189,           0.0012751,             0.88863,             0.87917,              0.9099,             0.67784,            0.022712,           0.0048235,           0.0017639,           0.0036244,           0.0036244,           0.0036244
                 324,            0.018193,            0.008835,           0.0013699,             0.88862,             0.87845,             0.90998,              0.6777,            0.022714,            0.004824,           0.0017627,           0.0036046,           0.0036046,           0.0036046
                 325,            0.018257,           0.0089404,           0.0011441,             0.88947,             0.87843,             0.91007,             0.67829,            0.022714,           0.0048242,           0.0017644,           0.0035848,           0.0035848,           0.0035848
                 326,            0.017969,           0.0088833,           0.0011589,             0.88995,             0.87843,             0.90994,             0.67825,            0.022712,           0.0048245,           0.0017668,            0.003565,            0.003565,            0.003565
                 327,            0.017777,           0.0086181,            0.001245,             0.88958,             0.87843,             0.90984,             0.67754,            0.022713,           0.0048245,           0.0017706,           0.0035452,           0.0035452,           0.0035452
                 328,            0.018029,           0.0087706,           0.0012055,             0.89022,             0.87842,             0.90994,             0.67792,            0.022709,           0.0048249,           0.0017714,           0.0035254,           0.0035254,           0.0035254
                 329,            0.017955,            0.008585,           0.0012617,             0.89067,             0.87858,             0.91016,             0.67838,            0.022705,           0.0048247,           0.0017703,           0.0035056,           0.0035056,           0.0035056
                 330,            0.017889,            0.008633,           0.0012719,             0.89121,              0.8781,             0.90993,             0.67842,            0.022705,           0.0048248,           0.0017718,           0.0034858,           0.0034858,           0.0034858
                 331,            0.017808,           0.0085589,            0.001303,             0.89178,             0.87772,             0.91002,             0.67844,            0.022702,           0.0048255,           0.0017737,            0.003466,            0.003466,            0.003466
                 332,            0.017777,           0.0086795,           0.0013127,              0.8922,             0.87678,             0.91015,             0.67847,            0.022699,           0.0048258,           0.0017717,           0.0034462,           0.0034462,           0.0034462
                 333,            0.017851,           0.0086476,           0.0014285,             0.89313,             0.87707,             0.91034,             0.67878,            0.022695,           0.0048275,             0.00177,           0.0034264,           0.0034264,           0.0034264
                 334,            0.017686,           0.0086119,           0.0012448,             0.89323,             0.87712,             0.91045,             0.67895,            0.022693,            0.004828,           0.0017709,           0.0034066,           0.0034066,           0.0034066
                 335,            0.017883,           0.0086602,           0.0014147,             0.89291,             0.87741,             0.91048,             0.67897,            0.022692,           0.0048292,           0.0017697,           0.0033868,           0.0033868,           0.0033868
                 336,             0.01766,           0.0085967,           0.0012591,             0.89199,             0.87754,             0.91075,             0.67907,            0.022692,           0.0048301,           0.0017673,            0.003367,            0.003367,            0.003367
                 337,            0.017819,           0.0085819,            0.001299,             0.89155,              0.8778,             0.91063,             0.67906,            0.022688,           0.0048304,           0.0017677,           0.0033472,           0.0033472,           0.0033472
                 338,            0.017796,           0.0085234,           0.0012884,             0.89161,             0.87794,             0.91086,             0.67927,            0.022681,           0.0048299,           0.0017669,           0.0033274,           0.0033274,           0.0033274
                 339,            0.017578,           0.0085249,            0.001375,             0.89169,             0.87807,             0.91102,             0.67975,            0.022675,           0.0048305,           0.0017665,           0.0033076,           0.0033076,           0.0033076
                 340,            0.017624,           0.0085907,           0.0012782,             0.89285,             0.87716,             0.91099,             0.67982,            0.022669,           0.0048304,           0.0017659,           0.0032878,           0.0032878,           0.0032878
                 341,            0.017427,           0.0084558,           0.0011513,             0.89337,             0.87696,             0.91126,             0.67974,            0.022664,           0.0048306,            0.001763,            0.003268,            0.003268,            0.003268
                 342,            0.017363,           0.0085532,           0.0012196,             0.89436,             0.87695,             0.91137,             0.67997,            0.022659,           0.0048315,           0.0017579,           0.0032482,           0.0032482,           0.0032482
                 343,             0.01744,           0.0085041,           0.0011314,             0.89543,             0.87683,             0.91139,             0.67995,            0.022656,           0.0048323,           0.0017548,           0.0032284,           0.0032284,           0.0032284
                 344,            0.017332,           0.0084674,           0.0014116,             0.89568,              0.8757,              0.9116,             0.67958,             0.02265,           0.0048329,           0.0017538,           0.0032086,           0.0032086,           0.0032086
                 345,             0.01756,           0.0085294,           0.0011493,             0.89547,             0.87635,             0.91164,             0.67986,            0.022646,           0.0048334,           0.0017548,           0.0031888,           0.0031888,           0.0031888
                 346,            0.017081,           0.0083725,           0.0011488,              0.8951,              0.8765,             0.91183,             0.68002,            0.022642,           0.0048339,           0.0017563,            0.003169,            0.003169,            0.003169
                 347,            0.017309,           0.0085556,           0.0011744,             0.89535,             0.87663,             0.91176,             0.68024,            0.022638,           0.0048344,           0.0017576,           0.0031492,           0.0031492,           0.0031492
                 348,            0.017415,           0.0084538,           0.0012478,             0.89514,             0.87712,             0.91183,             0.67992,            0.022635,           0.0048356,           0.0017598,           0.0031294,           0.0031294,           0.0031294
                 349,            0.017534,           0.0084391,           0.0012166,             0.89549,             0.87703,             0.91208,             0.67998,            0.022631,           0.0048372,           0.0017601,           0.0031096,           0.0031096,           0.0031096
                 350,            0.017273,           0.0083995,           0.0011872,             0.89532,             0.87705,             0.91223,             0.68017,            0.022626,           0.0048387,           0.0017552,           0.0030898,           0.0030898,           0.0030898
                 351,            0.017071,           0.0083723,           0.0011657,             0.89566,             0.87712,             0.91241,             0.68045,            0.022622,           0.0048398,           0.0017536,             0.00307,             0.00307,             0.00307
                 352,            0.017157,           0.0083483,           0.0010879,             0.89659,             0.87693,              0.9123,             0.68031,            0.022619,           0.0048402,           0.0017519,           0.0030502,           0.0030502,           0.0030502
                 353,            0.017186,           0.0083391,           0.0011706,             0.89697,             0.87703,             0.91203,              0.6805,            0.022616,           0.0048406,           0.0017512,           0.0030304,           0.0030304,           0.0030304
                 354,            0.017009,           0.0081708,           0.0012291,              0.8969,             0.87712,             0.91237,             0.68066,            0.022611,           0.0048414,           0.0017512,           0.0030106,           0.0030106,           0.0030106
                 355,            0.017066,           0.0082726,           0.0010835,              0.8969,             0.87739,             0.91243,             0.68083,            0.022605,           0.0048425,           0.0017501,           0.0029908,           0.0029908,           0.0029908
                 356,            0.017195,           0.0083938,           0.0011213,             0.89661,              0.8773,             0.91254,             0.68117,              0.0226,           0.0048436,           0.0017499,            0.002971,            0.002971,            0.002971
                 357,            0.016944,           0.0081641,           0.0011551,             0.89658,             0.87732,             0.91241,             0.68102,            0.022596,           0.0048453,           0.0017509,           0.0029512,           0.0029512,           0.0029512
                 358,            0.016893,           0.0081088,           0.0011228,             0.89628,             0.87726,             0.91233,              0.6813,            0.022595,           0.0048476,           0.0017518,           0.0029314,           0.0029314,           0.0029314
                 359,            0.017062,           0.0083445,           0.0010461,             0.89565,              0.8771,             0.91228,              0.6813,             0.02259,            0.004849,           0.0017525,           0.0029116,           0.0029116,           0.0029116
                 360,            0.016564,           0.0080783,           0.0010847,             0.89544,             0.87716,              0.9123,             0.68117,            0.022592,           0.0048506,            0.001751,           0.0028918,           0.0028918,           0.0028918
                 361,            0.016752,           0.0081614,           0.0010632,              0.8957,             0.87654,             0.91222,             0.68091,            0.022592,           0.0048516,           0.0017481,            0.002872,            0.002872,            0.002872
                 362,            0.016795,           0.0081668,           0.0012892,             0.89159,             0.87935,             0.91226,             0.68148,            0.022591,           0.0048541,           0.0017464,           0.0028522,           0.0028522,           0.0028522
                 363,            0.016834,           0.0082232,           0.0011458,             0.89154,             0.87934,             0.91236,              0.6816,             0.02259,           0.0048562,           0.0017476,           0.0028324,           0.0028324,           0.0028324
                 364,            0.016555,           0.0081542,             0.00116,             0.89167,             0.87903,             0.91254,             0.68164,             0.02259,           0.0048583,           0.0017477,           0.0028126,           0.0028126,           0.0028126
                 365,            0.016548,           0.0080092,           0.0011161,             0.89217,             0.87902,              0.9126,             0.68217,            0.022588,           0.0048604,           0.0017473,           0.0027928,           0.0027928,           0.0027928
                 366,            0.016552,           0.0081158,           0.0012367,             0.89632,             0.87598,             0.91266,              0.6819,            0.022587,           0.0048626,           0.0017489,            0.002773,            0.002773,            0.002773
                 367,             0.01654,            0.008184,           0.0010716,             0.89725,              0.8758,              0.9125,             0.68198,            0.022585,           0.0048646,           0.0017521,           0.0027532,           0.0027532,           0.0027532
                 368,             0.01653,            0.008057,           0.0011472,             0.89676,             0.87561,             0.91257,             0.68266,            0.022584,           0.0048661,           0.0017508,           0.0027334,           0.0027334,           0.0027334
                 369,             0.01658,           0.0079806,           0.0011471,             0.89694,             0.87678,             0.91268,             0.68255,            0.022584,           0.0048674,           0.0017503,           0.0027136,           0.0027136,           0.0027136
                 370,            0.016472,           0.0080306,          0.00095999,             0.89617,             0.87686,             0.91241,             0.68275,            0.022581,           0.0048691,            0.001749,           0.0026938,           0.0026938,           0.0026938
                 371,            0.016276,           0.0079039,           0.0010412,             0.89579,               0.877,              0.9124,             0.68299,            0.022582,           0.0048704,           0.0017463,            0.002674,            0.002674,            0.002674
                 372,            0.016216,           0.0079893,            0.001159,             0.88987,             0.88047,             0.91254,             0.68361,            0.022581,            0.004872,           0.0017442,           0.0026542,           0.0026542,           0.0026542
                 373,            0.016445,           0.0080171,           0.0011824,             0.88903,             0.88123,             0.91244,              0.6835,            0.022579,           0.0048736,           0.0017459,           0.0026344,           0.0026344,           0.0026344
                 374,            0.016496,           0.0080783,           0.0010312,             0.88861,             0.88405,             0.91267,             0.68344,             0.02258,           0.0048757,           0.0017468,           0.0026146,           0.0026146,           0.0026146
                 375,            0.016537,           0.0079942,           0.0010845,             0.88864,             0.88495,              0.9131,             0.68334,            0.022581,           0.0048773,           0.0017487,           0.0025948,           0.0025948,           0.0025948
                 376,            0.016115,           0.0080864,           0.0011123,             0.88927,             0.88471,             0.91326,             0.68362,            0.022579,           0.0048783,           0.0017494,            0.002575,            0.002575,            0.002575
                 377,            0.016369,           0.0080513,           0.0012245,             0.88918,             0.88485,             0.91315,             0.68358,            0.022574,           0.0048798,           0.0017505,           0.0025552,           0.0025552,           0.0025552
                 378,            0.016286,           0.0078959,           0.0010835,             0.89051,             0.88486,             0.91315,             0.68366,            0.022569,           0.0048807,           0.0017498,           0.0025354,           0.0025354,           0.0025354
                 379,            0.016309,           0.0078741,          0.00099277,             0.89048,             0.88447,             0.91317,             0.68381,            0.022565,            0.004882,           0.0017504,           0.0025156,           0.0025156,           0.0025156
                 380,            0.015923,           0.0078519,           0.0011009,             0.89053,             0.88446,             0.91314,             0.68375,             0.02256,           0.0048834,           0.0017516,           0.0024958,           0.0024958,           0.0024958
                 381,            0.016333,           0.0078243,          0.00094701,             0.89063,             0.88434,             0.91304,             0.68366,             0.02256,           0.0048852,           0.0017519,            0.002476,            0.002476,            0.002476
                 382,            0.016003,           0.0077588,           0.0010278,             0.89151,              0.8842,             0.91291,              0.6839,            0.022561,           0.0048877,           0.0017508,           0.0024562,           0.0024562,           0.0024562
                 383,            0.016064,           0.0078526,           0.0009335,             0.89194,             0.88423,             0.91276,             0.68386,            0.022562,           0.0048902,           0.0017532,           0.0024364,           0.0024364,           0.0024364
                 384,            0.015864,           0.0077311,          0.00091613,             0.89211,             0.88389,              0.9129,             0.68409,            0.022558,           0.0048926,           0.0017552,           0.0024166,           0.0024166,           0.0024166
                 385,            0.015913,           0.0077966,          0.00091854,             0.89198,             0.88438,             0.91291,             0.68467,            0.022557,           0.0048947,           0.0017554,           0.0023968,           0.0023968,           0.0023968
                 386,            0.015753,           0.0077384,           0.0010562,             0.89203,             0.88447,             0.91274,             0.68465,            0.022555,           0.0048969,           0.0017553,            0.002377,            0.002377,            0.002377
                 387,            0.015926,           0.0077926,           0.0010419,             0.89215,             0.88452,             0.91263,             0.68507,            0.022554,           0.0048996,           0.0017534,           0.0023572,           0.0023572,           0.0023572
                 388,            0.015785,           0.0076592,           0.0010004,             0.89237,             0.88458,             0.91254,             0.68528,            0.022551,           0.0049023,           0.0017554,           0.0023374,           0.0023374,           0.0023374
                 389,            0.015627,           0.0077599,          0.00097281,             0.89345,             0.88308,             0.91241,             0.68486,             0.02255,           0.0049052,             0.00176,           0.0023176,           0.0023176,           0.0023176
                 390,            0.015746,           0.0076272,          0.00090587,             0.89568,             0.88106,             0.91243,             0.68474,            0.022548,           0.0049077,            0.001763,           0.0022978,           0.0022978,           0.0022978
                 391,            0.015603,           0.0076129,          0.00093555,             0.89585,             0.88051,             0.91225,             0.68472,            0.022546,           0.0049103,           0.0017672,            0.002278,            0.002278,            0.002278
                 392,            0.015492,           0.0076981,          0.00088713,             0.89603,              0.8806,             0.91214,             0.68487,            0.022545,           0.0049127,           0.0017685,           0.0022582,           0.0022582,           0.0022582
                 393,            0.015567,           0.0074858,          0.00098829,             0.89708,             0.87962,             0.91204,              0.6847,            0.022543,           0.0049155,           0.0017723,           0.0022384,           0.0022384,           0.0022384
                 394,            0.015409,            0.007655,          0.00096053,             0.89677,             0.87954,             0.91178,             0.68462,            0.022541,           0.0049186,           0.0017759,           0.0022186,           0.0022186,           0.0022186
                 395,            0.015628,           0.0077481,           0.0010537,             0.89746,             0.87911,              0.9117,             0.68446,            0.022538,           0.0049219,           0.0017818,           0.0021988,           0.0021988,           0.0021988
                 396,            0.015384,           0.0076217,          0.00094474,             0.89735,             0.87911,             0.91162,              0.6846,            0.022536,           0.0049242,           0.0017843,            0.002179,            0.002179,            0.002179
                 397,            0.015378,           0.0075647,          0.00091474,             0.89683,             0.87898,             0.91121,              0.6842,            0.022532,           0.0049269,           0.0017877,           0.0021592,           0.0021592,           0.0021592
                 398,            0.015442,           0.0077092,          0.00088418,             0.89798,             0.87908,              0.9115,             0.68416,            0.022534,           0.0049294,            0.001793,           0.0021394,           0.0021394,           0.0021394
                 399,            0.015346,           0.0076117,          0.00089804,             0.89631,             0.87926,             0.91131,             0.68446,            0.022531,           0.0049322,           0.0017968,           0.0021196,           0.0021196,           0.0021196
                 400,            0.015413,           0.0075308,           0.0009579,             0.89739,             0.87931,             0.91127,             0.68417,             0.02253,           0.0049351,            0.001801,           0.0020998,           0.0020998,           0.0020998
                 401,             0.01518,           0.0075333,          0.00086188,             0.89758,              0.8791,             0.91105,             0.68436,             0.02253,            0.004937,           0.0018049,             0.00208,             0.00208,             0.00208
                 402,            0.015143,           0.0074812,          0.00096511,             0.89709,             0.87912,             0.91079,             0.68442,            0.022528,           0.0049393,           0.0018083,           0.0020602,           0.0020602,           0.0020602
                 403,            0.015031,           0.0072977,           0.0009368,             0.89719,             0.87863,             0.91072,             0.68405,            0.022529,           0.0049419,           0.0018107,           0.0020404,           0.0020404,           0.0020404
                 404,            0.015092,           0.0073778,           0.0008788,             0.89729,             0.87831,             0.91078,             0.68413,            0.022531,           0.0049446,           0.0018141,           0.0020206,           0.0020206,           0.0020206
                 405,            0.014998,           0.0074335,          0.00089557,             0.89696,             0.87854,             0.91083,             0.68405,            0.022528,           0.0049472,           0.0018147,           0.0020008,           0.0020008,           0.0020008
                 406,            0.014906,           0.0074283,           0.0010252,             0.89692,             0.87789,             0.91073,              0.6841,            0.022532,           0.0049502,           0.0018163,            0.001981,            0.001981,            0.001981
                 407,             0.01512,           0.0074783,          0.00088636,             0.89784,              0.8772,             0.91063,             0.68395,            0.022534,           0.0049522,           0.0018221,           0.0019612,           0.0019612,           0.0019612
                 408,            0.014876,           0.0074539,          0.00091096,             0.89766,             0.87718,             0.91055,             0.68386,            0.022538,            0.004955,           0.0018254,           0.0019414,           0.0019414,           0.0019414
                 409,            0.015026,           0.0074866,          0.00097844,             0.89736,             0.87715,             0.91057,             0.68389,            0.022538,           0.0049572,           0.0018301,           0.0019216,           0.0019216,           0.0019216
                 410,             0.01481,           0.0072307,          0.00090891,              0.8971,             0.87766,             0.91057,             0.68368,             0.02254,           0.0049603,           0.0018372,           0.0019018,           0.0019018,           0.0019018
                 411,            0.014824,           0.0072521,          0.00091002,              0.8972,             0.87832,             0.91036,             0.68338,            0.022541,           0.0049635,           0.0018438,            0.001882,            0.001882,            0.001882
                 412,            0.014843,           0.0072847,          0.00083583,              0.8963,              0.8786,             0.91045,             0.68353,            0.022542,           0.0049657,           0.0018482,           0.0018622,           0.0018622,           0.0018622
                 413,             0.01492,           0.0072596,          0.00086586,             0.89689,             0.87801,             0.91021,             0.68347,            0.022542,           0.0049677,           0.0018512,           0.0018424,           0.0018424,           0.0018424
                 414,            0.014804,           0.0072954,          0.00087373,             0.89705,              0.8781,             0.91021,             0.68308,            0.022541,           0.0049696,           0.0018558,           0.0018226,           0.0018226,           0.0018226
                 415,            0.014722,           0.0073702,          0.00098413,             0.89701,             0.87926,             0.91035,             0.68319,            0.022541,           0.0049712,           0.0018626,           0.0018028,           0.0018028,           0.0018028
                 416,            0.014562,           0.0071782,          0.00087209,             0.89035,             0.88316,             0.91042,             0.68303,            0.022539,           0.0049739,           0.0018643,            0.001783,            0.001783,            0.001783
                 417,            0.014741,           0.0072725,          0.00086263,             0.89003,             0.88279,             0.90999,             0.68365,            0.022541,           0.0049768,           0.0018692,           0.0017632,           0.0017632,           0.0017632
                 418,            0.014439,           0.0071391,          0.00081216,             0.88942,              0.8836,             0.90989,             0.68357,            0.022545,           0.0049799,           0.0018779,           0.0017434,           0.0017434,           0.0017434
                 419,            0.014486,           0.0071411,          0.00085968,              0.8899,             0.88402,             0.90994,             0.68355,             0.02255,           0.0049834,           0.0018853,           0.0017236,           0.0017236,           0.0017236
                 420,            0.014489,           0.0071167,          0.00084217,             0.88961,             0.88363,             0.90993,              0.6834,            0.022555,           0.0049862,           0.0018912,           0.0017038,           0.0017038,           0.0017038
                 421,            0.014424,           0.0071862,          0.00074635,             0.89073,             0.88225,             0.90956,             0.68324,            0.022554,           0.0049889,              0.0019,            0.001684,            0.001684,            0.001684
                 422,            0.014357,           0.0070839,          0.00076717,             0.89036,             0.88289,             0.90992,             0.68355,            0.022555,           0.0049918,           0.0019096,           0.0016642,           0.0016642,           0.0016642
                 423,            0.014069,           0.0070139,          0.00078212,             0.89065,              0.8825,             0.90969,             0.68357,            0.022555,           0.0049941,           0.0019151,           0.0016444,           0.0016444,           0.0016444
                 424,            0.014374,           0.0070497,          0.00080906,             0.89207,             0.88156,             0.90945,             0.68338,            0.022558,           0.0049971,           0.0019234,           0.0016246,           0.0016246,           0.0016246
                 425,            0.014405,           0.0071199,          0.00075425,             0.89401,             0.88149,             0.90934,             0.68312,            0.022558,           0.0049998,           0.0019317,           0.0016048,           0.0016048,           0.0016048
                 426,            0.014341,           0.0071227,          0.00085208,               0.895,             0.88144,             0.90925,             0.68304,            0.022559,           0.0050026,           0.0019376,            0.001585,            0.001585,            0.001585
                 427,            0.014159,           0.0071277,           0.0007138,             0.89647,              0.8804,             0.90918,             0.68305,            0.022559,           0.0050049,           0.0019421,           0.0015652,           0.0015652,           0.0015652
                 428,            0.014114,            0.007102,          0.00067864,             0.89543,             0.88061,             0.90901,               0.683,            0.022565,           0.0050081,           0.0019496,           0.0015454,           0.0015454,           0.0015454
                 429,            0.014029,           0.0069105,          0.00075255,             0.89536,             0.88024,             0.90896,             0.68273,            0.022565,            0.005011,           0.0019563,           0.0015256,           0.0015256,           0.0015256
                 430,            0.014249,            0.006994,          0.00074895,             0.89508,             0.88008,             0.90852,             0.68229,            0.022569,           0.0050142,            0.001963,           0.0015058,           0.0015058,           0.0015058
                 431,            0.013882,           0.0069376,          0.00076119,             0.89503,              0.8803,             0.90856,             0.68251,            0.022569,            0.005017,           0.0019721,            0.001486,            0.001486,            0.001486
                 432,            0.013909,           0.0069693,          0.00082327,             0.89441,             0.88049,             0.90839,             0.68238,            0.022571,           0.0050198,           0.0019794,           0.0014662,           0.0014662,           0.0014662
                 433,            0.014013,           0.0069956,          0.00083025,              0.8978,             0.87717,              0.9086,             0.68256,             0.02257,           0.0050231,           0.0019847,           0.0014464,           0.0014464,           0.0014464
                 434,            0.013881,           0.0069615,          0.00079375,             0.89718,              0.8758,             0.90841,             0.68252,            0.022576,           0.0050261,           0.0019897,           0.0014266,           0.0014266,           0.0014266
                 435,            0.013591,           0.0067539,           0.0006985,             0.89713,             0.87604,              0.9086,             0.68294,             0.02258,           0.0050299,           0.0019964,           0.0014068,           0.0014068,           0.0014068
                 436,            0.013728,            0.006882,          0.00067355,             0.89699,              0.8763,             0.90827,             0.68278,            0.022582,           0.0050338,           0.0020043,            0.001387,            0.001387,            0.001387
                 437,            0.013909,           0.0069217,          0.00071486,             0.89513,             0.87804,             0.90837,             0.68276,            0.022585,           0.0050371,           0.0020107,           0.0013672,           0.0013672,           0.0013672
                 438,            0.013589,           0.0068126,           0.0008006,             0.89501,              0.8778,             0.90827,              0.6828,            0.022591,           0.0050404,           0.0020153,           0.0013474,           0.0013474,           0.0013474
                 439,            0.013716,           0.0068372,          0.00076959,             0.89555,              0.8781,             0.90807,             0.68284,            0.022597,           0.0050436,           0.0020211,           0.0013276,           0.0013276,           0.0013276
                 440,            0.013674,           0.0068398,          0.00068676,             0.89465,               0.878,             0.90839,             0.68302,              0.0226,           0.0050472,           0.0020255,           0.0013078,           0.0013078,           0.0013078
                 441,            0.013701,           0.0067604,          0.00065592,             0.89371,              0.8779,             0.90813,             0.68274,              0.0226,           0.0050511,           0.0020312,            0.001288,            0.001288,            0.001288
                 442,            0.013484,            0.006782,          0.00072073,             0.89402,              0.8779,             0.90791,             0.68271,            0.022601,           0.0050545,           0.0020348,           0.0012682,           0.0012682,           0.0012682
                 443,             0.01343,           0.0067082,          0.00073639,             0.89415,             0.87783,             0.90788,             0.68284,            0.022602,           0.0050579,            0.002041,           0.0012484,           0.0012484,           0.0012484
                 444,            0.013437,            0.006714,          0.00074645,             0.89453,             0.87789,             0.90785,             0.68305,              0.0226,           0.0050614,           0.0020479,           0.0012286,           0.0012286,           0.0012286
                 445,            0.013274,           0.0067731,          0.00071207,             0.89531,             0.87762,             0.90769,             0.68272,            0.022603,           0.0050654,           0.0020568,           0.0012088,           0.0012088,           0.0012088
                 446,            0.013302,            0.006644,          0.00067815,             0.89525,             0.87775,             0.90747,             0.68273,            0.022605,           0.0050698,           0.0020645,            0.001189,            0.001189,            0.001189
                 447,            0.013367,           0.0066827,          0.00065912,              0.8958,             0.87684,             0.90735,             0.68246,            0.022606,           0.0050734,           0.0020726,           0.0011692,           0.0011692,           0.0011692
                 448,            0.013231,           0.0066187,          0.00074034,              0.8958,             0.87599,             0.90754,             0.68279,            0.022612,           0.0050775,           0.0020805,           0.0011494,           0.0011494,           0.0011494
                 449,            0.013267,           0.0066754,          0.00065032,              0.8961,              0.8762,             0.90749,             0.68262,            0.022612,           0.0050812,           0.0020874,           0.0011296,           0.0011296,           0.0011296
                 450,            0.013215,            0.006554,          0.00058044,             0.89624,             0.87678,             0.90724,             0.68252,            0.022614,           0.0050855,           0.0020948,           0.0011098,           0.0011098,           0.0011098
                 451,            0.013224,           0.0064779,          0.00068373,             0.89455,             0.87736,             0.90693,             0.68242,            0.022618,           0.0050895,           0.0021013,             0.00109,             0.00109,             0.00109
                 452,            0.013044,            0.006574,           0.0006474,             0.89676,             0.87641,             0.90696,             0.68277,             0.02262,           0.0050932,           0.0021089,           0.0010702,           0.0010702,           0.0010702
                 453,            0.013026,           0.0065416,          0.00063734,             0.89653,             0.87656,             0.90667,               0.683,            0.022624,           0.0050975,           0.0021163,           0.0010504,           0.0010504,           0.0010504
                 454,             0.01308,           0.0065042,           0.0006078,             0.89568,             0.87717,             0.90651,             0.68297,            0.022626,           0.0051017,            0.002124,           0.0010306,           0.0010306,           0.0010306
                 455,            0.013094,           0.0065674,          0.00069538,             0.89528,             0.87717,             0.90638,             0.68226,            0.022631,           0.0051058,           0.0021323,           0.0010108,           0.0010108,           0.0010108
                 456,            0.012911,           0.0064104,          0.00056997,              0.8952,             0.87699,             0.90622,             0.68195,            0.022635,           0.0051106,           0.0021432,            0.000991,            0.000991,            0.000991
                 457,            0.012931,           0.0064578,          0.00067038,             0.89735,             0.87611,             0.90629,             0.68232,            0.022638,           0.0051146,           0.0021517,           0.0009712,           0.0009712,           0.0009712
                 458,            0.012907,           0.0064542,          0.00063679,             0.89857,             0.87594,             0.90613,             0.68213,            0.022642,           0.0051188,           0.0021588,           0.0009514,           0.0009514,           0.0009514
                 459,             0.01284,           0.0064797,          0.00060428,             0.89914,             0.87602,             0.90677,             0.68216,            0.022647,           0.0051239,           0.0021671,           0.0009316,           0.0009316,           0.0009316
                 460,            0.012853,           0.0064662,          0.00056443,             0.89877,             0.87621,             0.90655,             0.68257,            0.022651,           0.0051285,           0.0021752,           0.0009118,           0.0009118,           0.0009118
                 461,            0.012576,           0.0062768,          0.00064091,             0.89885,             0.87569,             0.90657,             0.68242,             0.02265,           0.0051338,           0.0021827,            0.000892,            0.000892,            0.000892
                 462,             0.01261,           0.0063568,          0.00058606,             0.89908,             0.87515,             0.90641,              0.6828,            0.022654,           0.0051387,             0.00219,           0.0008722,           0.0008722,           0.0008722
                 463,            0.012653,           0.0064201,          0.00056444,             0.89989,             0.87535,             0.90641,             0.68278,            0.022657,           0.0051437,           0.0022007,           0.0008524,           0.0008524,           0.0008524
                 464,            0.012529,           0.0062959,          0.00055241,             0.90011,             0.87462,             0.90628,             0.68294,            0.022661,           0.0051496,           0.0022087,           0.0008326,           0.0008326,           0.0008326
